,adult,budget,genres,id,imdb_id,original_title,overview,poster_path,revenue,title,vote_average,vote_count,imdbURL,tmdbURL,ImageURL
1445,FALSE,0,Drama,102878,tt0118783,A Brother's Kiss,"Two brothers, Lex and younger Mick, are living in Harlem. Mick is a policeman, and Lex, who spent youth years in reformatory because of injustice after he confronted the cop who tried to sodomize Mick on the street, is living with his wife Debbie trying to make ends meet and failing. One day Lex calls Mick - he has a problem...",/oHAiCoFxzYoWSGhigctJTxyIcKj.jpg,0,A Brother's Kiss,8,1,https://www.imdb.com/title/tt0118783/,https://www.themoviedb.org/movie/102878,https://image.tmdb.org/t/p/w92/oHAiCoFxzYoWSGhigctJTxyIcKj.jpg
1446,FALSE,0,"Drama, Comedy, Romance, Foreign",105763,tt0117050,Shekvarebuli kulinaris ataserti retsepti,"The story of Pascal Ichak, a larger-than-life French traveller, bon vivant, and chef, who falls in love with Georgia and a Georgian princess in the early 1920s. All is well until the arrival of the Red Army of the Caucasus, as the Soviet revolution that has swept Russian comes to Georgia. Told as a flashback from the present, as a French-Georgian man whose mother was Pascal's lover translates his memoirs for Pascal's niece.",/lxaM217Bcjcpq7WRR1xsXCJ8Kda.jpg,0,A Chef in Love,3.5,2,https://www.imdb.com/title/tt0117050/,https://www.themoviedb.org/movie/105763,https://image.tmdb.org/t/p/w92/lxaM217Bcjcpq7WRR1xsXCJ8Kda.jpg
1447,FALSE,0,Comedy,9611,tt0120032,Romy and Michele's High School Reunion,"Two not-too-bright party girls reinvent themselves for their high school reunion. Armed with a borrowed Jaguar, new clothes and the story of their success as the inventors of Post-It notes, Romy and Michele descend on their alma mater, but their façade crumbles quickly.",/fvgLTx3vM3dUQqytaWCRaTdAdrs.jpg,29235353,Romy and Michele's High School Reunion,6,160,https://www.imdb.com/title/tt0120032/,https://www.themoviedb.org/movie/9611,https://image.tmdb.org/t/p/w92/fvgLTx3vM3dUQqytaWCRaTdAdrs.jpg
1448,FALSE,0,"Drama, Foreign, Romance",47694,tt0116295,Feng yue,"Set in the decadent 1920s, Temptress Moon tells the very complicated story of a wealthy family living on the outskirts of Shanghai. Their youngest daughter, Ruyi, is brought up as a servant to her opium-addicted father and brother. Meanwhile, her brother-in-law Zhongliang has a successful, if illegal, career seducing and blackmailing married women in the city. When he comes to Ruyi's home the two fall in love, and trouble ensues.",/o6MCqJzZUyahqX7zyTVrbucBx8g.jpg,0,Temptress Moon,7.2,6,https://www.imdb.com/title/tt0116295/,https://www.themoviedb.org/movie/47694,https://image.tmdb.org/t/p/w92/o6MCqJzZUyahqX7zyTVrbucBx8g.jpg
1449,FALSE,90000000,"Science Fiction, Action, Drama, Thriller",10357,tt0120461,Volcano,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, Mike Roark, working with geologist Amy Barnes, must then use every resource in the city to try and stop the volcano from consuming Los Angeles.",/zFxrGOiOddg3iVfAhGrBsIzUp3M.jpg,0,Volcano,5.2,387,https://www.imdb.com/title/tt0120461/,https://www.themoviedb.org/movie/10357,https://image.tmdb.org/t/p/w92/zFxrGOiOddg3iVfAhGrBsIzUp3M.jpg
1450,FALSE,0,"Comedy, Drama",9977,tt0115886,Children of the Revolution,"A man (Richard Roxburgh) the Australian government blames for 1990s political woes blames his mother (Judy Davis), a communist Stalin seduced in 1951.",/kLvxgCAcOBFh6kYBxqg0pXhoAZ8.jpg,0,Children of the Revolution,5.3,9,https://www.imdb.com/title/tt0115886/,https://www.themoviedb.org/movie/9977,https://image.tmdb.org/t/p/w92/kLvxgCAcOBFh6kYBxqg0pXhoAZ8.jpg
1451,FALSE,16500000,"Science Fiction, Comedy, Crime",816,tt0118655,Austin Powers: International Man of Mystery,"As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",/1Ly0MRK2Na0aRpy2bD6GBRP3Rzx.jpg,67683989,Austin Powers: International Man of Mystery,6.5,1033,https://www.imdb.com/title/tt0118655/,https://www.themoviedb.org/movie/816,https://image.tmdb.org/t/p/w92/1Ly0MRK2Na0aRpy2bD6GBRP3Rzx.jpg
1452,FALSE,36000000,"Drama, Action, Thriller",2163,tt0118771,Breakdown,"When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.",/uj5VmM4jrn3HHeuFfEH8XQizA2g.jpg,50159144,Breakdown,6.6,202,https://www.imdb.com/title/tt0118771/,https://www.themoviedb.org/movie/2163,https://image.tmdb.org/t/p/w92/uj5VmM4jrn3HHeuFfEH8XQizA2g.jpg
1453,FALSE,0,"Romance, Drama",124680,tt0115760,Broken English,"Ivan is the fierce patriarch of a family of Croatian refugees in Auckland. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at a restaurant where Eddie cooks. For a price, she agrees to marry a Chinese, another restaurant employee, so that he (and his Chinese wife) can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",/5RjC7mxdE7trBEWA6vQxdktbRut.jpg,0,Broken English,7,2,https://www.imdb.com/title/tt0115760/,https://www.themoviedb.org/movie/124680,https://image.tmdb.org/t/p/w92/5RjC7mxdE7trBEWA6vQxdktbRut.jpg
1454,FALSE,0,"Comedy, Drama, Romance",16399,tt0115927,Commandments,"Seth Warner has reached the end of his rope. Ever since his wife died two years earlier, his world has been in turmoil. He is despondent, his career has fallen apart, even his house has been destroyed. There seems to be nothing left for him to live for. Confused and angry after two years of suffering, he finally directs his wrath at God from the rooftop of his apartment building in New York City. In the midst of a wild thunderstorm he demands to know why he has been betrayed by the god he has believed in and honored his whole life. God's answer is to strike down Seth's dog in a bolt of lightning. Pushed beyond his limits, Seth decides to respond to his years of torment by breaking each of the biblical Ten Commandments.",/r4hyxtqnTSCqfAbnNNQ90Gz5i0b.jpg,0,Commandments,5.3,5,https://www.imdb.com/title/tt0115927/,https://www.themoviedb.org/movie/16399,https://image.tmdb.org/t/p/w92/r4hyxtqnTSCqfAbnNNQ90Gz5i0b.jpg
1455,FALSE,0,Drama,124843,tt0117482,Ripe,"When their abusive parents are killed in a car crash, twin sisters Rosie and Violet vow to run away to Kentucky in search of a better life. While on the road, the girls meet up with Pete, a drifter working as a grounds keeper on a derelict army base, who takes them in. While Violet falls for him, Rosie becomes increasingly angry and hostile, and the sisters' childhood bond is eventually destroyed forever.",/mzjRWVmEIpMLEBhDgDuKXPuHBjE.jpg,0,Ripe,4,4,https://www.imdb.com/title/tt0117482/,https://www.themoviedb.org/movie/124843,https://image.tmdb.org/t/p/w92/mzjRWVmEIpMLEBhDgDuKXPuHBjE.jpg
1456,FALSE,0,"Action, Crime, Drama, Romance, Thriller",31017,tt0120383,"Truth or Consequences, N.M.","Raymond Lembecke (Vincent Gallo) is a con just out of prison after serving time for selling drugs for his mob boss Tony Vago (Rod Steiger). (Lembecke was innocent and took the rap for Vago.) Lembecke thinks Vago owes him big time so, when his former boss gets him a measly job in a warehouse, he decides on revenge and plans to steal a million dollars worth of drugs from him.",/lIxSz6X5esmCYw2OJw76r6OI2Cv.jpg,0,"Truth or Consequences, N.M.",5.7,15,https://www.imdb.com/title/tt0120383/,https://www.themoviedb.org/movie/31017,https://image.tmdb.org/t/p/w92/lIxSz6X5esmCYw2OJw76r6OI2Cv.jpg
1457,FALSE,0,Drama,24645,tt0105660,The Turning,"Gillian Anderson in her first ever screen role. Anderson's psycho boyfriend, Cliff, returns to his home town seething with pent-up frustration and rage. Four years earlier his family was on the verge of breaking up. Noe he's returned to put things right, fired by a psychopathic determination he is intent on destroying his father's new relationship...whatever it takes.",/h3YEl7OqcMtIeuztaW1gRSFAJVT.jpg,0,The Turning,0,0,https://www.imdb.com/title/tt0105660/,https://www.themoviedb.org/movie/24645,https://image.tmdb.org/t/p/w92/h3YEl7OqcMtIeuztaW1gRSFAJVT.jpg
1458,FALSE,0,"Fantasy, Family, Action",49478,tt0120479,Warriors of Virtue,"A young man, Ryan, suffering from a disability, wishes to join the other kids from his schools football team. During an initiation rite, Ryan is swept away through a whirlpool to the land of Tao. There he is hunted by the evil Lord Komodo, who desires the boy as a key to enter the real world. Ryan is rescued by the protectors of Tao, five humanoid kangaroos, each embued with the five elements and virtues. Ryan learns his valuable lesson while saving the land of Tao.",/8Qd2Vrk4SsNwY2kQgViC3FZm6Ly.jpg,0,Warriors of Virtue,4.7,9,https://www.imdb.com/title/tt0120479/,https://www.themoviedb.org/movie/49478,https://image.tmdb.org/t/p/w92/8Qd2Vrk4SsNwY2kQgViC3FZm6Ly.jpg
1459,FALSE,85000000,"Comedy, Family",12499,tt0119109,Fathers' Day,"After Scott has a fight with his father and runs away and when his father refuses to go after him. His mother, Collette, then goes to one of her former boyfriends, Jack, a lawyer, and tells him that he's her son's real father. Jack initially refuses. So she goes to another boyfriend, Dale, who goes off looking for Scott. Eventually the two men meet and realize that they are looking for the same boy and that Collette told them they are the boy's father. What follows is a mad chase, cause the boy doesn't want to go back.",/5iYb08EzCLRqRqQ27d8DMn9QotH.jpg,0,Fathers' Day,5.1,77,https://www.imdb.com/title/tt0119109/,https://www.themoviedb.org/movie/12499,https://image.tmdb.org/t/p/w92/5iYb08EzCLRqRqQ27d8DMn9QotH.jpg
1460,FALSE,90000000,"Adventure, Fantasy, Action, Thriller, Science Fiction",18,tt0119116,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,263920180,The Fifth Element,7.3,3962,https://www.imdb.com/title/tt0119116/,https://www.themoviedb.org/movie/18,https://image.tmdb.org/t/p/w92/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg
1461,FALSE,0,,68545,tt0116643,Intimate Relations,"A young merchant marine turns up in an English coastal town looking for a brother he barely knows. When his brother's wife rebukes him he takes up with the Beasley family. However, soon the mother and daughter are chasing and ending up in the man's bed. However, soon both women start showing up at the same time which is a little much for him.",/aNqfwQfrNgulmTn7gspySha22tZ.jpg,0,Intimate Relations,8,1,https://www.imdb.com/title/tt0116643/,https://www.themoviedb.org/movie/68545,https://image.tmdb.org/t/p/w92/aNqfwQfrNgulmTn7gspySha22tZ.jpg
1462,FALSE,0,"Science Fiction, Drama, Comedy",1811,tt0119809,Nowhere,"The third film in a trilogy by writer-director Gregg Araki. Described as ""90210 on acid"", the film tells the story of a day in the lives of a group of high school kids in Los Angeles and the strange lives they lead.",/t3IQ4YOwFG71M1tBZFXSTaLBcux.jpg,27354,Nowhere,6.3,27,https://www.imdb.com/title/tt0119809/,https://www.themoviedb.org/movie/1811,https://image.tmdb.org/t/p/w92/t3IQ4YOwFG71M1tBZFXSTaLBcux.jpg
1463,FALSE,0,"Drama, Romance",109614,tt0116920,Losing Chase,"An intimate and turbulent relationship develops between Chase, a woman recovering from a nervous breakdown and Elizabeth, the caretaker employed to look after her.",/gXwjSySW57rIyhCWQnDqfYFzIMg.jpg,0,Losing Chase,3.9,6,https://www.imdb.com/title/tt0116920/,https://www.themoviedb.org/movie/109614,https://image.tmdb.org/t/p/w92/gXwjSySW57rIyhCWQnDqfYFzIMg.jpg
1464,FALSE,0,"Comedy, Romance",60082,tt0120190,Sprung,"Two pairs of best friends - Montel &amp; Clyde and Brandy &amp; Adina meet at the party, where Clyde makes Adina think he is very rich and gets her into bed the same evening. When Adina finds out that she's been fooled, she becomes Clyde's worst enemy. Meanwhile Montel and Brandy fall in love and plan to marry, and Adina and Clyde try to do everything to stop them.",/g8HWGwVKMGBjcvjP2RJ8YamTboM.jpg,7553105,Sprung,5,7,https://www.imdb.com/title/tt0120190/,https://www.themoviedb.org/movie/60082,https://image.tmdb.org/t/p/w92/g8HWGwVKMGBjcvjP2RJ8YamTboM.jpg
1465,FALSE,0,"Drama, Romance",105045,tt0111613,Das Versprechen,"East-Berlin, 1961, shortly after the erection of the Wall. Konrad, Sophie and three of their friends plan a daring escape to Western Germany. The attempt is successful, except for Konrad, who remains behind. From then on, and for the next 28 years, Konrad and Sophie will attempt to meet again, in spite of the Iron Curtain. Konrad, who has become a reputed Astrophysicist, tries to take advantage of scientific congresses outside Eastern Germany to arrange encounters with Sophie. But in a country where the political police, the Stasi, monitors the moves of all suspicious people (such as Konrad's sister Barbara and her husband Harald), preserving one's privacy, ideals and self-respect becomes an exhausting fight, even as the Eastern block begins its long process of disintegration.",/5WFIrBhOOgc0jGmoLxMZwWqCctO.jpg,0,The Promise,5,1,https://www.imdb.com/title/tt0111613/,https://www.themoviedb.org/movie/105045,https://image.tmdb.org/t/p/w92/5WFIrBhOOgc0jGmoLxMZwWqCctO.jpg
1466,FALSE,0,"Drama, Romance",53023,tt0058985,Le bonheur,"François, a young carpenter, lives a happy, uncomplicated life with his wife Thérèse and their two small children. One day he meets Emilie, a clerk in the local post office.",/6yyyGlWRol5ashRUpfNqXuS4BX8.jpg,0,Le Bonheur,7,21,https://www.imdb.com/title/tt0058985/,https://www.themoviedb.org/movie/53023,https://image.tmdb.org/t/p/w92/6yyyGlWRol5ashRUpfNqXuS4BX8.jpg
1467,FALSE,2000000,Drama,64802,tt0119578,Love! Valour! Compassion!,"Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's ""significant other,"" who is blind but who loves to explore the home's garden using his sense of touch; Art and Perry, two ""yuppies"" who drive a Volvo and who celebrate their 14th anniversary together that summer; John, a dour expatriate Briton who loathes his twin brother James; Ramon, John's ""companion,"" who is physically attracted to Bobby and immediately tries to seduce the blind man; James, a cheerful soul who is in the advanced stages of AIDS; and Buzz, a fan of traditional Broadway musicals who is dealing with his own HIV-positive status.",/wX8itpfkHiWUA9LfJbqxUyWYqod.jpg,2900000,Love! Valour! Compassion!,5.7,10,https://www.imdb.com/title/tt0119578/,https://www.themoviedb.org/movie/64802,https://image.tmdb.org/t/p/w92/wX8itpfkHiWUA9LfJbqxUyWYqod.jpg
1468,FALSE,0,"Music, Comedy, Drama, Romance",11239,tt0117615,Shall we ダンス?,"A bored Japanese accountant sees a beautiful woman in the window of a ballroom dance studio. He secretly starts taking dancing lessons to be near her, and then over time discovers how much he loves ballroom dancing. His wife, meanwhile, has hired a private detective to find out why he has started coming home late smelling of perfume.",/y5JpbVaZLNyHobodZNJsNQlRs1N.jpg,0,Shall We Dance?,7.2,35,https://www.imdb.com/title/tt0117615/,https://www.themoviedb.org/movie/11239,https://image.tmdb.org/t/p/w92/y5JpbVaZLNyHobodZNJsNQlRs1N.jpg
1469,FALSE,0,"Adventure, Family",50850,tt0120087,The Second Jungle Book: Mowgli & Baloo,"In this exciting live-action adventure, young Mowgli, an orphan raised by wolves, is spotted by a scout for a giant circus. Accompanied by a cruel hunter and a snake charmer, the scout sets out to trap Mowgli. But with the help of Baloo the bear and Bagheera the panther, little Mowgli leads the adults into his biggest and wildest adventure yet! A fun-filled movie every member of the family will enjoy.",/oZ8Zg2kb6IIsXazAJrAM745ObHP.jpg,479099,The Second Jungle Book: Mowgli & Baloo,3.2,5,https://www.imdb.com/title/tt0120087/,https://www.themoviedb.org/movie/50850,https://image.tmdb.org/t/p/w92/oZ8Zg2kb6IIsXazAJrAM745ObHP.jpg
1470,FALSE,0,"Comedy, Drama",15321,tt0120394,Twin Town,"Jeremy and Julian Lewis, the ""Lewis Twins"", are two unruly brothers who terrorise the city of Swansea from the caravan park where they live with their family. When their father, Fatty, is injured while working on a roof for local kingpin Bryn Cartwright, they try in vain to claim compensation. Thus begins a campaign of terror, which local policemen Terry and Grayo are ill-equipped to prevent, involved as they are in a drugs deal with Cartwright.",/kzvxxJ8qeL1xOJBWtMr7Lx1JxWv.jpg,0,Twin Town,6.6,29,https://www.imdb.com/title/tt0120394/,https://www.themoviedb.org/movie/15321,https://image.tmdb.org/t/p/w92/kzvxxJ8qeL1xOJBWtMr7Lx1JxWv.jpg
